################################################
# ITK-SnAP Label Description File
# File format: 
# IDX   -R-  -G-  -B-  -A--  VIS MSH  LABEL
# Fields: 
#    IDX:   Zero-based index 
#    -R-:   Red color component (0..255)
#    -G-:   Green color component (0..255)
#    -B-:   Blue color component (0..255)
#    -A-:   Label transparency (0.00 .. 1.00)
#    VIS:   Label visibility (0 or 1)
#    IDX:   Label mesh visibility (0 or 1)
#  LABEL:   Label description 
################################################
193	28	113	57	1	1	1	"46f_L_1"
194	28	142	57	1	1	1	"46f_L_2"
195	28	170	57	1	1	1	"46f_L_3"
196	28	198	57	1	1	1	"46f_L_4"
197	28	227	57	1	1	1	"46f_L_5"
198	28	255	57	1	1	1	"46f_L_6"
199	57	0	57	1	1	1	"Bi_L_1"
200	57	28	57	1	1	1	"Bi_L_2"
201	57	85	57	1	1	1	"Bi_L_3"
202	57	113	57	1	1	1	"Bi_L_4"
203	57	142	57	1	1	1	"Bi_L_5"
204	57	170	57	1	1	1	"Bi_L_6"
205	57	198	57	1	1	1	"5_(PE)_L_1"
206	57	227	57	1	1	1	"5_(PE)_L_2"
207	57	255	57	1	1	1	"5_(PE)_L_3"
208	85	0	57	1	1	1	"5_(PE)_L_4"
209	85	28	57	1	1	1	"5_(PE)_L_5"
210	85	57	57	1	1	1	"5_(PE)_L_6"
211	85	85	57	1	1	1	"TEav_L_1"
212	85	113	57	1	1	1	"TEav_L_2"
213	85	142	57	1	1	1	"TEav_L_3"
214	85	170	57	1	1	1	"TEav_L_4"
215	85	198	57	1	1	1	"TEav_L_5"
216	85	227	57	1	1	1	"TEav_L_6"
217	85	255	57	1	1	1	"32_L_1"
218	113	0	57	1	1	1	"32_L_2"
219	113	28	57	1	1	1	"32_L_3"
220	113	57	57	1	1	1	"32_L_4"
221	113	85	57	1	1	1	"32_L_5"
222	113	113	57	1	1	1	"32_L_6"
223	113	142	57	1	1	1	"AL_L_1"
224	113	170	57	1	1	1	"AL_L_2"
225	113	198	57	1	1	1	"AL_L_3"
226	113	227	57	1	1	1	"AL_L_4"
227	113	255	57	1	1	1	"AL_L_5"
228	142	0	57	1	1	1	"AL_L_6"
229	142	28	57	1	1	1	"10mr_L_1"
230	142	57	57	1	1	1	"10mr_L_2"
231	142	85	57	1	1	1	"10mr_L_3"
232	142	113	57	1	1	1	"10mr_L_4"
233	142	142	57	1	1	1	"10mr_L_5"
234	142	170	57	1	1	1	"10mr_L_6"
235	142	198	57	1	1	1	"COp_L_1"
236	142	227	57	1	1	1	"COp_L_2"
237	142	255	57	1	1	1	"COp_L_3"
238	170	0	57	1	1	1	"COp_L_4"
239	170	28	57	1	1	1	"COp_L_5"
240	170	57	57	1	1	1	"COp_L_6"
241	170	85	57	1	1	1	"24b_L_1"
242	170	113	57	1	1	1	"24b_L_2"
243	170	142	57	1	1	1	"24b_L_3"
244	170	170	57	1	1	1	"24b_L_4"
245	170	198	57	1	1	1	"24b_L_5"
246	170	227	57	1	1	1	"24b_L_6"
247	170	255	57	1	1	1	"1-2_L_1"
248	198	0	57	1	1	1	"1-2_L_2"
249	198	28	57	1	1	1	"1-2_L_3"
250	198	57	57	1	1	1	"1-2_L_4"
251	198	85	57	1	1	1	"1-2_L_5"
252	198	113	57	1	1	1	"1-2_L_6"
253	198	142	57	1	1	1	"8Av_L_1"
254	198	170	57	1	1	1	"8Av_L_2"
255	198	198	57	1	1	1	"8Av_L_3"
256	198	227	57	1	1	1	"8Av_L_4"
257	198	255	57	1	1	1	"8Av_L_5"
258	227	0	57	1	1	1	"8Av_L_6"
259	227	28	57	1	1	1	"ECL_L_1"
260	227	57	57	1	1	1	"ECL_L_2"
261	227	85	57	1	1	1	"ECL_L_3"
262	227	113	57	1	1	1	"ECL_L_4"
263	227	142	57	1	1	1	"ECL_L_5"
264	227	170	57	1	1	1	"ECL_L_6"
265	227	198	57	1	1	1	"FST_L_1"
266	227	227	57	1	1	1	"FST_L_2"
267	227	255	57	1	1	1	"FST_L_3"
268	255	0	57	1	1	1	"FST_L_4"
269	255	28	57	1	1	1	"FST_L_5"
270	255	57	57	1	1	1	"FST_L_6"
271	255	85	57	1	1	1	"12m_L_1"
272	255	113	57	1	1	1	"12m_L_2"
273	255	142	57	1	1	1	"12m_L_3"
274	255	170	57	1	1	1	"12m_L_4"
275	255	198	57	1	1	1	"12m_L_5"
276	255	227	57	1	1	1	"12m_L_6"
277	255	255	57	1	1	1	"V6Av_L_1"
278	0	28	85	1	1	1	"V6Av_L_2"
279	0	57	85	1	1	1	"V6Av_L_3"
280	0	85	85	1	1	1	"V6Av_L_4"
281	0	113	85	1	1	1	"V6Av_L_5"
282	0	142	85	1	1	1	"V6Av_L_6"
283	0	170	85	1	1	1	"8Bd_L_1"
284	0	198	85	1	1	1	"8Bd_L_2"
285	0	227	85	1	1	1	"8Bd_L_3"
286	0	255	85	1	1	1	"8Bd_L_4"
287	28	0	85	1	1	1	"8Bd_L_5"
288	28	28	85	1	1	1	"8Bd_L_6"
289	28	57	85	1	1	1	"ABpc_L_1"
290	28	85	85	1	1	1	"ABpc_L_2"
291	28	113	85	1	1	1	"ABpc_L_3"
292	28	142	85	1	1	1	"ABpc_L_4"
293	28	170	85	1	1	1	"ABpc_L_5"
294	28	198	85	1	1	1	"ABpc_L_6"
295	28	227	85	1	1	1	"TGvd_L_1"
296	28	255	85	1	1	1	"TGvd_L_2"
297	57	100	85	1	1	1	"TGvd_L_3"
298	57	28	85	1	1	1	"TGvd_L_4"
299	57	57	85	1	1	1	"TGvd_L_5"
300	57	85	85	1	1	1	"TGvd_L_6"
301	57	113	85	1	1	1	"V3d_L_1"
